id,language,key,value,created_at,updated_at
36ac6e9f-c6f3-4be8-8565-9fdafa78cab8,pt-BR,resource.share,Compartilhar,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
36ae1dbd-b287-4b1e-b09c-2f126c896d21,pt-BR,resource.removedFromFavorites,Removido dos favoritos,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
36f152e2-eecc-4df9-a058-e4fd81f38b7e,pt-BR,home.tags.selected,Tags selecionadas,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
3750ffcb-f6b9-4844-8a30-a2aa1b6d9ef7,pt-BR,resource.visit,Visitar,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
376cd797-f4e3-48cf-ae18-a1b59bb2c1d4,en,common.viewAll,View all,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
37c10253-682a-4dca-9b2e-715c9ce2c93e,pt-BR,resource.commentsTitle,Comentários ({count}),2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
3836753b-9642-42da-a5e8-23e006083eca,pt-BR,resource.subcategory,Subcategoria,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
39adf768-988a-441c-b89b-77ed0ff163e5,en,home.filters.noResults,No resources found with selected filters,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
3b7df041-3279-4bf4-a068-668385ce9442,en,errors.resourceNotFound,Resource not found,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
3c602030-0692-4fad-ba5e-7a06372971e1,pt-BR,home.sections.software,Softwares,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
3c6b5424-7252-4047-8780-58b42b5092da,en,ui.loading,Loading...,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
3e57bf20-88d8-4f55-88d7-7fca81653732,pt-BR,subcategories.ai,IA,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
3e6f7d7c-8331-4de2-bff4-8f2f6fbf9ad0,pt-BR,software.figma,Figma,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
3f4d6ea7-7237-4731-a820-0c9c949fcf56,pt-BR,ui.none,Nenhum,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
3f5625fe-3d24-4f8e-bfe3-e0aba729da95,en,auth.signInRequired,Please sign in to continue,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
4038023c-5459-485e-a08d-6623b9f1df4b,pt-BR,subcategories.portfolio,Portfólio,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
403bbe5d-e79b-4630-a52d-df083a22d400,pt-BR,categories.community,Comunidade,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
403c32d5-5317-48bf-9ed0-1a1f7c3ddad3,pt-BR,category.clearFilters,Limpar todos os filtros,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
405dc4f5-fbd7-4db1-99eb-912c13e6f10e,en,ui.open,Open,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
40c62343-24f3-4d0f-b9ce-5335d4562179,en,profile.favorites.title,Your Favorites,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
41c1c3cb-cce5-4b8d-90d4-7b273f90012d,pt-BR,common.retry,Tentar novamente,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4291fb54-3622-4058-8b05-3bde0e6867e0,en,errors.somethingWentWrong,Something went wrong,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
42a0b3ae-c8f4-4f68-977d-de1c984564fa,pt-BR,home.filters.title,Filtrar Recursos,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
42efa9fa-7c79-4962-8b69-44cc06b673a8,en,ui.search,Search,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
43acb1e6-403e-429b-8c0e-9038f3c15261,pt-BR,home.sections.viewAll,Ver Todos,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
43c0a26a-5581-452f-b94d-df81be0f8685,en,resource.removeFavorite,Remove from favorites,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
443231ba-07fd-4582-99de-c3655b303708,pt-BR,comments.failedToDelete,Falha ao excluir comentário,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
4546a173-1cf2-421c-a513-d9efe507fb5e,pt-BR,resource.author,Autor,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
45509556-02a1-45af-853f-7cd3de2f794c,en,status.supabase.status.offline,OFFLINE,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4586c5ab-b61c-4298-aa85-d708cb981f86,en,comments.addComment,Add a comment...,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
4612c7ab-f5e3-4d96-883a-084b65480310,pt-BR,home.categories.learn,Aprendizado,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
46a7304e-9cf9-46d5-835f-6bf233a64226,en,category.search.placeholder,Search in {category}...,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
46ed728a-4146-4d62-9b66-1636ed0c51a9,en,common.submit,Submit,2025-03-10 20:53:46.593206+00,2025-03-10 22:17:57.773514+00
47083083-179f-42c3-85d6-11f380360822,pt-BR,editProfile.sections.social,Redes Sociais,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
47c05889-fdd6-4876-a67a-cebc4038a312,pt-BR,ui.share,Compartilhar,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
47eb6d7c-dda8-4e67-a98b-babddd3a5501,pt-BR,resource.pageTitle,{title} - {appName},2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
4803f3be-646b-43b1-8f1a-3f35ddb6ddbf,en,home.hero.subtitle,"Find the best tools, assets, and inspiration for designers, developers, and creators.",2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
480b4266-fba8-4c7f-bb5c-8ba157345e24,pt-BR,tags.recommended,Recomendado,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
481a4407-6281-49db-9c57-2ca157ec4a8a,en,ui.back,Back,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
4828953d-eb2d-422d-8cb7-e8f7c92f9da0,en,editProfile.success,Profile updated successfully,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
489e713d-646b-489c-ac04-567cd82aa170,en,resource.saved,Saved,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
48d12b6a-5e20-4f11-b98f-55e87eb602ee,pt-BR,ui.error,Erro,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
492b8b6f-94cb-4af5-919a-790f7eeaca64,en,status.lastChecked,Last Checked,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
495edfa6-108b-467b-8ca6-b922adf85ab0,en,common.loading,Loading...,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
49603da2-1be8-4ae2-acd2-03ab7e3470fd,en,tags.premium,Premium,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
496b388f-e17e-41c8-a92c-d0deb955f10f,en,tags.icons,icons,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
4a09981f-ce25-452f-b346-c4f332931ef1,pt-BR,ui.remove,Remover,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
4a3471f8-289d-4312-95d4-c080472793f1,en,status.errors.tableInfo,Connected but could not fetch table info,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4abadd74-98a8-404f-9877-6f6bb5b01751,pt-BR,home.sections.filterResources,Filtrar Recursos,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
4adbb713-c366-4bfd-933b-f0c7257c69a4,pt-BR,home.stats.categories,Categorias,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
4b71079b-82a2-4b55-a0f2-218cc7f58908,pt-BR,common.error.comments,Falha ao carregar comentários,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4bb00b0f-5f16-4b54-8227-0aca009adaac,pt-BR,common.search,Pesquisar recursos...,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
4c32bb24-d430-4049-b699-d009a7614557,en,categories.allResources,All Resources,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4cb51151-8152-4b0e-b783-f797ec9bbb62,pt-BR,home.tags.popular,Tags populares,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
4cc79d3e-40e8-4be7-b1c9-5fd38d88f29f,en,ui.more,More,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
4dfb0183-87d1-443b-a30d-9700bc915641,pt-BR,resource.comments,Comentários,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
4e5e9304-0516-4ccc-b5b9-30c4b0f9e434,pt,common.profile,Perfil,2025-03-10 20:53:46.593206+00,2025-03-10 20:53:46.593206+00
4eb12b2f-d684-4258-b7f8-32386faeaa5b,en,ui.save,Save,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
4ed50f0d-fb6b-4b3b-885e-dd60dd0db2ae,pt-BR,category.filters.tag,Tag,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
4efe276d-87f4-4630-818f-4606d708129d,en,status.tables.status.inaccessible,Inaccessible,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
502639f1-a7a5-40b1-a5b4-c51fe2e41596,pt-BR,home.sections.recentUploads,Adicionados Recentemente,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
50897868-3707-4953-91ca-6d01857fc4f1,en,editProfile.sections.profile,Profile,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
50a819ac-ee3a-4b94-af83-f07bd4933886,pt,home.hero.title,Descubra,2025-03-11 17:39:32.213919+00,2025-03-11 17:39:32.213919+00
5108676f-356e-4dc1-befb-652bcf0f6f8c,en,status.server.status.offline,OFFLINE,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
51e159ae-b44c-49c8-a939-743e76d15e1c,en,home.tags.noTags,No tags found,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
52328a32-4ca0-4b07-8ca1-9685512f0f24,pt-BR,tags.trending,Em Alta,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
524fa527-7455-478c-b2ad-69584efac634,pt-BR,home.tags.all,Todas as tags,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
532627a0-16fc-4a25-87ac-33a4635a5c1b,pt-BR,home.sections.error,Erro ao carregar recursos,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
53a22aeb-092b-4cb0-9423-f90248f8c365,pt-BR,software.after-effects,After Effects,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
53e0a7ca-11ca-4d3b-99b1-968047f38e96,en,home.categories.all,All Categories,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
53fb7a99-1d83-40f9-bbab-e75708fc5bbf,en,ui.empty,No items found,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
54560700-0c28-4d2c-baa8-a800a3925f88,pt-BR,common.editProfile,Editar Perfil,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
54f64087-23bc-4df5-a996-f499c76ab0a6,pt-BR,home.filters.filterByTags,Filtrar por tags,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
552828e2-ac9a-4e62-b1ca-2f844d227fca,en,favorites.title,Your Favorites,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
559e1105-4614-4bb3-bec4-931f28fcfd8e,en,home.popular.label,Popular,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
565234b8-aeb6-4f3a-84bb-a032f8344d09,en,tags.cursor,cursor,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
568ef986-3fc3-4fde-86ed-034d69632d8a,pt-BR,resource.error,Erro ao carregar recurso,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
56bb81a7-7808-4ce9-89ec-7cdf62c56552,en,submit.form.submitting,Submitting...,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
578a29be-3bb2-412b-9e5a-f2a306dac875,pt-BR,subcategories.moodboard,Moodboard,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
57d428ed-1467-4b51-8514-b84823933627,en,editProfile.errors.timeout,Loading took too long. Please try refreshing the page.,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
5823481d-26b8-44e0-b148-73ae68973205,pt-BR,profile.signOut.button,Sair,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
58911dc9-8501-4f12-9a5a-cd764bb244bb,en,status.tables.rows,Rows,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
58a5620e-5f6a-4d22-90bc-6793a0e5f254,pt-BR,status.supabase.status.degraded,DEGRADADO,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5952840c-a057-4093-9e25-d47b8ea4c2bb,en,submit.signInRequired,You need to be signed in to submit a resource.,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
598a807e-2a99-4df2-8220-340a41a18120,pt-BR,resource.metaDescription,{title} - Ver detalhes e recursos relacionados,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
59d52a62-bc5c-435c-9ea7-c03e514de870,pt-BR,resource.saves,Salvos,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
5a0aceb8-403f-45bc-ab12-576647a8ad1c,pt-BR,profile.favorites.browse,Explorar recursos,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5ad2a017-115a-4057-a19c-86ad0830f649,pt-BR,common.refresh,Atualizar,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5af01072-f85e-4309-9d5e-298b17803406,pt-BR,errors.somethingWentWrong,Algo deu errado,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5b506452-a926-4993-a91f-648e03362fec,en,status.errors.prefix,Error,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5c0a40e1-a920-4049-9fe9-427fd05f3439,pt-BR,profile.signOut.inProgress,Saindo...,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5cd3f45a-9551-421a-a026-3f1e749c591b,pt-BR,category.noResults,Nenhum recurso encontrado nesta categoria.,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5cdb5c1e-2344-4a98-873f-7f362f307246,en,subcategories.photos-videos,Images,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
5e15399b-1c07-42a3-93d0-851840ff4abf,pt-BR,ui.copied,Copiado!,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
5eb307ad-5145-431c-8523-8b47e641424f,pt-BR,submit.form.selectCategory,Selecione uma categoria,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5f1645a4-53f5-43f9-80bb-79d3b53bbaae,en,tags.featured,Featured,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
5f543d2c-ab69-4067-8cf9-391a22aaea03,pt-BR,status.server.version,Versão,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5f553c30-431f-4b5c-9cb9-b8003eedcbaa,en,resource.report,Report,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
5f895cf2-d9c4-452d-bf31-cfa6109f2cde,pt-BR,submit.form.tagsHelp,"Separe as tags com vírgulas (ex: design, ferramentas, produtividade)",2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
5fde5204-4e8a-406d-8753-62273f1d6649,en,profile.errors.signOut,Failed to sign out: {error},2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
6017c611-49a2-48b3-ba49-1b9940822cb9,en,categories.assets,Assets,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
603aec19-4b70-44df-9158-3918de56a881,pt-BR,category.search.placeholder,Pesquisar em {category}...,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
60b34daa-e9c0-4fb3-9ad0-7b1a190a484f,pt-BR,status.server.memoryUsage,Uso de Memória,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
612214b6-168b-4886-9591-352bf30a1c08,pt-BR,profile.errors.loadFavorites,Falha ao carregar favoritos,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
61fe67e0-64a2-41ff-944e-ba48ad523048,pt-BR,category.filters.search,Pesquisa,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
621956ff-c871-435d-a84a-9f180e3564f9,en,category.filters.subcategory,Subcategory,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
62c99ab9-031a-424d-ab4f-18d24f9fc561,pt-BR,common.submit,Enviar,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
62dbec85-d74c-4d3d-b905-d38fa15162e0,pt-BR,common.error,Ocorreu um erro,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
6318a616-47b4-43fa-a8c8-3046e7cad298,pt-BR,software.illustrator,Illustrator,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
637415ca-3597-4fca-be16-4451e02a3730,pt-BR,tags.templates,templates,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
64bc106b-c3c1-401c-a2aa-14541d54d257,en,home.filters.software,Software,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
652811ba-d847-4109-90e9-ba76ab02aa61,en,category.noResults,No resources found in this category.,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
666e6b89-e6ee-43f2-8d5c-4703eaff1d84,en,ui.clear,Clear,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
6882cd60-74b2-4ab0-9e1f-5f5d09891bf1,en,editProfile.validation.tooShort,Username must be at least 3 characters long,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
68d8a677-887a-4940-8ce5-d4f558c16e7d,en,comments.signInToComment,Sign in to comment,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
6a361f6f-05ed-4ccd-b71e-9dd8a4deb814,pt-BR,category.filters.active,Filtros Ativos,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
6a662a7a-1b66-463d-a297-5b97884c1513,pt-BR,subcategories.mockups,Mockups,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
6ae890d7-1ab5-496f-9675-249e443be9a5,en,home.hero.title,Discover,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
6b1ad07a-4e11-446a-b21b-273189832dad,pt-BR,subcategories.reference,Referências,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
6b3921ed-d46c-496b-8535-4a27d8f96911,pt-BR,home.tags.noTags,Nenhuma tag encontrada,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
6b42c999-e48c-4236-80b8-26a6eba29937,en,comments.noComments,No comments yet. Be the first to comment!,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
6c1d50e0-dafd-48a3-80ef-739b4a1f6e23,en,submit.form.title,Title,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
6c2ea176-449f-4f71-8b2e-6a0e5bf2f1d4,pt-BR,status.server.title,Status do Servidor,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
6c374cad-1f00-4ce3-8a89-4b2b8ba1bb31,pt-BR,comments.failedToAdd,Falha ao adicionar comentário,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
6cb3da93-7402-462e-8f3c-2d9eb96b8def,pt-BR,ui.selected,Selecionado,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
6d65d93f-7948-4543-b4fd-a83edd2e1eae,pt-BR,categories.assets,Recursos,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
6e4f82cd-25c9-4591-ac75-a84ec6953438,en,errors.pageNotFound,Page not found,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
6e9050cd-da57-42f0-9e97-128eebc63cfa,en,home.filters.clear,Clear,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
6ecc9e19-a0ab-4556-bf92-7cf2fcb30031,pt-BR,resource.share.title,Compartilhar Recurso,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
6f49a546-cd94-42b8-a50c-3a22396f84b9,en,profile.accountInfo.notSet,Not set,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
6fdbeed4-a505-4a80-9a41-dd36a15d5f6b,pt-BR,ui.select,Selecionar,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
70e59c48-9e68-45ed-bfa1-83557cde4742,en,home.categories.tools,Tools,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
719c2228-7ffb-47f6-a0e5-01163cd25667,en,tags.premiere,premiere,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
719e5e02-5160-43e5-80f6-7f6a987bfafb,en,resource.date,Date,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
72475b6e-f985-4f4c-8794-f928f3f71efd,en,status.server.status.online,ONLINE,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
72f0f08a-a4fe-4f18-a9b6-04bab539481e,pt-BR,common.resources,Recursos,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
7324ac8f-2415-4d68-808f-67779835a6e1,pt-BR,submit.form.imageUrlHelp,Opcional. Deixe em branco para usar uma imagem padrão.,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7327ac10-7111-4464-81be-309d73b4d403,pt-BR,tags.new,Novo,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
737f341a-b4a3-4f3b-9bc5-bbaa2787bc21,pt-BR,subcategories.textures,Texturas,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
739977ee-11e3-4542-a6cf-5c8209888ce8,en,tags.blender,blender,2025-03-11 18:47:58.506637+00,2025-03-11 18:47:58.506637+00
73e259b5-80a3-426c-9878-f6e054bfe82d,en,status.title,System Status,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
73fb50dd-7d41-48fb-875a-e0f0438ab9c6,en,category.filters.tag,Tag,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
747b9fd0-bc13-494c-8c7a-0c337047e47c,pt-BR,status.tables.title,Tabelas do Banco de Dados,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
749584ba-a554-4cfe-9598-5877c13f74b9,en,common.anonymous,Anonymous,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
74d6c118-99c4-451c-bcac-987c9c786a8c,en,home.sections.loading,Loading resources...,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
7508fdc8-11ac-45fa-8f52-5f38a364d081,en,resource.likes,Likes,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
756e2bd1-9941-4341-aef5-0b836fa25ebe,pt-BR,common.save,Salvar,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
759a0b6b-3313-474a-aca3-11a33b9813b8,en,resource.share.title,Share Resource,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
75b38c89-be4c-4407-a040-8f953863b110,pt-BR,ui.previous,Anterior,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
7690a081-58e3-4582-bd42-0fb5689b8319,pt-BR,ui.view,Visualizar,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
7769bc2b-6010-4223-a335-7372e259376d,pt-BR,profile.accountInfo.memberSince,Membro desde,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
77d8c675-abd9-4e20-b3f6-f0be48c51af5,en,ui.delete,Delete,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
78074bdb-0876-40a7-82f1-4852f47ec31b,en,subcategories.sfx,SFX,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
783509fd-b25f-4e34-8a3f-3e4bc249f53f,en,home.filters.selectedFilters,Selected filters,2025-03-11 18:20:36.101134+00,2025-03-11 18:20:36.101134+00
78f04c8a-dc8b-4dd3-9369-12b907f4e762,en,status.tables.status.accessible,Accessible,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
78f7c8d7-a54f-48c7-9d22-e02dbffb1eda,pt-BR,home.categories.reference,Referências,2025-03-10 22:17:57.773514+00,2025-03-10 22:17:57.773514+00
7939a13d-636a-442c-b681-91c4418b0e11,en,common.retry,Retry,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7a3be1be-7fcd-477c-9482-44a4f06081a8,en,subcategories.typography,Typography,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
7a929d6c-d823-493e-b29b-ab253fa67092,pt-BR,home.hero.subtitle,"Encontre as melhores ferramentas, recursos e inspiração para designers, desenvolvedores e criadores.",2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
7aa0052a-21ac-4bac-ac90-8cc1296db45e,pt-BR,common.signUp,Cadastrar,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7aa6f69d-9c13-4c50-a34a-02fec63a6d98,en,profile.errors.loadFavorites,Failed to load favorites,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7b015adf-5adc-420b-84fd-aa22e09132b4,pt-BR,submit.form.title,Título,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7b103cd3-feba-4c16-8eb8-57bc6e1854a9,pt-BR,editProfile.sections.profile,Perfil,2025-03-10 22:35:19.634073+00,2025-03-10 22:35:19.634073+00
7b834cd0-74e4-4184-9678-458f76d133d8,en,tags.free,free,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
7ba66d3b-375d-4cd7-b46f-fcd6b7ec4358,en,ui.all,All,2025-03-11 15:35:51.393939+00,2025-03-11 15:35:51.393939+00
7bcf2a82-4390-4573-9f32-08a5575e5f75,pt-BR,category.filters.popularTags,Tags Populares,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
7c23e27f-5cb3-4ba2-96d1-44ad79461e0a,pt-BR,tags.featured,Destaque,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
7c61bf68-818c-47c6-95cb-d8d3405dcde1,en,resource.details,Details,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
7c8b31b5-21e4-43b9-8f8c-1b0f95b5a834,en,subcategories.mockups,Mockups,2025-03-10 21:08:48.918996+00,2025-03-10 22:17:57.773514+00
7caecd2b-f87b-4ae1-96af-2a8ab8d3c902,en,tags.recommended,Recommended,2025-03-10 21:25:23.910641+00,2025-03-10 22:17:57.773514+00
7cb15393-bb16-4d16-815b-338abf59c022,en,submit.form.imageUrl,Image URL,2025-03-11 13:56:46.837146+00,2025-03-11 13:56:46.837146+00
